date,predicted_flux
2011-10-21,43.02095
2011-10-22,43.0758
2011-10-23,43.172714
2011-10-24,43.28385
2011-10-25,43.116493
2011-10-26,42.514915
2011-10-27,42.410213
2011-10-28,42.73982
2011-10-29,43.270016
2011-10-30,43.713665
2011-10-31,43.8521
2011-11-01,43.8311
2011-11-02,43.637203
2011-11-03,43.609867
2011-11-04,43.729706
2011-11-05,43.92395
2011-11-06,44.002705
2011-11-07,43.967026
2011-11-08,43.8191
2011-11-09,43.61402
2011-11-10,43.520958
2011-11-11,43.477535
2011-11-12,43.382988
2011-11-13,43.23073
2011-11-14,43.13584
2011-11-15,43.13533
2011-11-16,43.185966
2011-11-17,43.182457
2011-11-18,43.275288
2011-11-19,43.41441
2011-11-20,43.57599
2011-11-21,43.688828
2011-11-22,43.735138
2011-11-23,43.537094
2011-11-24,43.19541
2011-11-25,43.080273
2011-11-26,42.977093
2011-11-27,43.04322
2011-11-28,43.088516
2011-11-29,43.154175
2011-11-30,42.86238
2011-12-01,42.68309
2011-12-02,42.71244
2011-12-03,42.91738
2011-12-04,42.942043
2011-12-05,42.941074
2011-12-06,43.07248
2011-12-07,43.24585
2011-12-08,43.41055
2011-12-09,43.405117
2011-12-10,43.364193
2011-12-11,43.086014
2011-12-12,42.89104
2011-12-13,42.9121
2011-12-14,43.028793
2011-12-15,43.28336
2011-12-16,43.73129
2011-12-17,44.14255
2011-12-18,44.411156
2011-12-19,44.413494
2011-12-20,43.986588
2011-12-21,43.643642
2011-12-22,43.37806
2011-12-23,43.243454
2011-12-24,43.25212
2011-12-25,43.34589
2011-12-26,43.363964
2011-12-27,43.398567
2011-12-28,43.54304
2011-12-29,43.410328
2011-12-30,43.008183
2011-12-31,42.69429
2012-01-01,42.72597
2012-01-02,42.94295
2012-01-03,42.957905
2012-01-04,42.824753
2012-01-05,42.914597
2012-01-06,42.99424
2012-01-07,42.811085
2012-01-08,42.726425
2012-01-09,42.70354
2012-01-10,42.746975
2012-01-11,42.838745
2012-01-12,42.962368
2012-01-13,43.281677
2012-01-14,43.424072
2012-01-15,43.50774
2012-01-16,43.42786
2012-01-17,43.010082
2012-01-18,42.87368
2012-01-19,42.86932
2012-01-20,42.986588
2012-01-21,43.075363
2012-01-22,42.99999
2012-01-23,42.432
2012-01-24,42.133724
2012-01-25,41.960445
2012-01-26,41.945637
2012-01-27,42.281754
2012-01-28,42.549023
2012-01-29,43.006905
2012-01-30,43.45555
2012-01-31,43.784954
2012-02-01,43.878876
2012-02-02,43.70246
2012-02-03,43.709873
2012-02-04,43.771137
2012-02-05,43.84334
2012-02-06,44.069744
2012-02-07,44.209595
2012-02-08,44.17636
2012-02-09,44.4518
2012-02-10,44.639202
2012-02-11,44.66859
2012-02-12,44.812695
2012-02-13,44.819233
2012-02-14,44.510414
2012-02-15,44.24196
2012-02-16,43.81968
2012-02-17,43.725292
2012-02-18,43.796158
2012-02-19,43.813156
2012-02-20,43.56459
2012-02-21,43.366795
2012-02-22,43.471798
2012-02-23,43.454918
2012-02-24,43.616978
2012-02-25,43.789703
2012-02-26,43.91608
2012-02-27,44.066605
2012-02-28,43.857582
2012-02-29,43.45004
2012-03-01,43.474438
2012-03-02,43.66101
2012-03-03,44.006138
2012-03-04,44.10404
2012-03-05,44.13059
2012-03-06,43.950874
2012-03-07,43.520267
2012-03-08,42.82677
2012-03-09,42.210804
2012-03-10,41.79753
2012-03-11,41.82111
2012-03-12,42.14371
2012-03-13,42.11622
2012-03-14,42.090782
2012-03-15,42.333977
2012-03-16,42.267338
2012-03-17,42.197235
2012-03-18,42.40463
2012-03-19,42.935238
2012-03-20,43.38986
2012-03-21,43.844063
2012-03-22,44.23199
2012-03-23,44.47307
2012-03-24,44.47896
2012-03-25,44.26507
2012-03-26,44.231617
2012-03-27,44.312775
2012-03-28,44.06306
2012-03-29,43.88851
2012-03-30,43.868107
2012-03-31,43.748203
2012-04-01,43.653667
2012-04-02,43.667
2012-04-03,43.66352
2012-04-04,43.78814
2012-04-05,43.90576
2012-04-06,43.859383
2012-04-07,43.569412
2012-04-08,43.554764
2012-04-09,44.049774
2012-04-10,44.68829
2012-04-11,45.126583
2012-04-12,45.284554
2012-04-13,44.891586
2012-04-14,44.795692
2012-04-15,44.980366
2012-04-16,45.118217
2012-04-17,45.410557
2012-04-18,45.34178
2012-04-19,45.01152
2012-04-20,44.675472
2012-04-21,44.172806
2012-04-22,43.751877
2012-04-23,43.534363
2012-04-24,43.068653
2012-04-25,42.61666
2012-04-26,42.2482
2012-04-27,42.17343
2012-04-28,42.485214
2012-04-29,42.860683
2012-04-30,43.258125
2012-05-01,43.627575
2012-05-02,43.88474
2012-05-03,44.020256
2012-05-04,43.99923
2012-05-05,43.846024
2012-05-06,43.807858
2012-05-07,43.65753
2012-05-08,43.599255
2012-05-09,43.442013
2012-05-10,43.106724
2012-05-11,42.93238
2012-05-12,42.919285
2012-05-13,43.064957
2012-05-14,43.248535
2012-05-15,43.444683
2012-05-16,43.45984
2012-05-17,43.447903
2012-05-18,43.270203
2012-05-19,43.106556
2012-05-20,43.168663
2012-05-21,43.21832
2012-05-22,43.39316
2012-05-23,43.148037
2012-05-24,42.84878
2012-05-25,42.886745
2012-05-26,43.10618
2012-05-27,43.500225
2012-05-28,43.841747
2012-05-29,43.871326
2012-05-30,43.794888
2012-05-31,43.557644
2012-06-01,43.357433
2012-06-02,43.242477
2012-06-03,43.029423
2012-06-04,42.669388
2012-06-05,42.238865
2012-06-06,41.920597
2012-06-07,41.78369
2012-06-08,41.95018
2012-06-09,42.18399
2012-06-10,42.430492
2012-06-11,42.640465
2012-06-12,42.684315
2012-06-13,42.66094
2012-06-14,42.779648
2012-06-15,42.911255
2012-06-16,43.077724
2012-06-17,42.788185
2012-06-18,42.12941
2012-06-19,41.890057
2012-06-20,42.038254
2012-06-21,42.422905
2012-06-22,42.74141
2012-06-23,43.072727
2012-06-24,43.5374
2012-06-25,43.910065
2012-06-26,43.975426
2012-06-27,44.071606
2012-06-28,43.903744
2012-06-29,43.661545
2012-06-30,43.42106
2012-07-01,42.67964
2012-07-02,42.151485
2012-07-03,41.93077
2012-07-04,41.94964
2012-07-05,41.941586
2012-07-06,41.855618
2012-07-07,41.76179
2012-07-08,41.811344
2012-07-09,41.843212
2012-07-10,41.724567
2012-07-11,41.66187
2012-07-12,41.606155
2012-07-13,41.714283
2012-07-14,41.926006
2012-07-15,41.968815
2012-07-16,41.42001
2012-07-17,41.178654
2012-07-18,41.15876
2012-07-19,41.34387
2012-07-20,41.648697
2012-07-21,41.934315
2012-07-22,42.102802
2012-07-23,42.392483
2012-07-24,42.613636
2012-07-25,42.640537
2012-07-26,42.818962
2012-07-27,43.030384
2012-07-28,42.94621
2012-07-29,42.614254
2012-07-30,42.390926
2012-07-31,42.171238
2012-08-01,42.156178
2012-08-02,42.221928
2012-08-03,42.101482
2012-08-04,41.9802
2012-08-05,42.033394
2012-08-06,42.201565
2012-08-07,42.287487
2012-08-08,42.23072
2012-08-09,42.12758
2012-08-10,42.125698
2012-08-11,42.23649
2012-08-12,42.303246
2012-08-13,42.269264
2012-08-14,42.10537
2012-08-15,42.070786
2012-08-16,42.25409
2012-08-17,42.417767
2012-08-18,42.82775
2012-08-19,43.022285
2012-08-20,42.69266
2012-08-21,42.591164
2012-08-22,42.856915
2012-08-23,43.07577
2012-08-24,43.100784
2012-08-25,43.157524
2012-08-26,42.848568
2012-08-27,42.59562
2012-08-28,42.53928
2012-08-29,42.67639
2012-08-30,42.787807
2012-08-31,42.82925
2012-09-01,42.905117
2012-09-02,42.8624
2012-09-03,42.667274
2012-09-04,42.24848
2012-09-05,42.028
2012-09-06,41.76237
2012-09-07,41.684162
2012-09-08,41.805305
2012-09-09,41.974453
2012-09-10,42.172832
2012-09-11,42.396065
2012-09-12,42.661358
2012-09-13,42.82405
2012-09-14,42.677788
2012-09-15,42.54802
2012-09-16,42.545628
2012-09-17,42.621704
2012-09-18,42.83565
2012-09-19,42.898067
2012-09-20,42.83793
2012-09-21,42.56063
2012-09-22,42.506737
2012-09-23,42.725887
2012-09-24,42.97394
2012-09-25,43.05162
2012-09-26,42.865437
2012-09-27,42.50616
2012-09-28,42.340794
2012-09-29,42.454624
2012-09-30,42.66939
2012-10-01,42.707565
2012-10-02,42.21134
2012-10-03,42.07196
2012-10-04,42.210526
2012-10-05,42.5131
2012-10-06,42.661415
2012-10-07,42.614544
2012-10-08,42.513126
2012-10-09,42.076202
2012-10-10,41.59422
2012-10-11,41.35756
2012-10-12,41.473503
2012-10-13,41.567833
2012-10-14,41.50102
2012-10-15,41.48122
2012-10-16,41.665276
2012-10-17,41.892414
2012-10-18,41.795616
2012-10-19,41.60353
2012-10-20,41.69557
2012-10-21,41.910286
2012-10-22,42.062786
2012-10-23,42.13824
2012-10-24,42.126633
2012-10-25,42.14964
2012-10-26,42.189297
2012-10-27,42.188084
2012-10-28,42.21843
2012-10-29,42.28509
2012-10-30,42.39955
2012-10-31,42.529564
2012-11-01,42.47923
2012-11-02,42.05268
2012-11-03,42.024776
2012-11-04,42.198868
2012-11-05,42.31623
2012-11-06,42.388023
2012-11-07,42.447662
2012-11-08,42.161163
2012-11-09,42.104816
2012-11-10,42.30739
2012-11-11,42.549725
2012-11-12,42.549503
2012-11-13,42.40772
2012-11-14,41.710323
2012-11-15,41.200314
2012-11-16,41.24322
2012-11-17,41.398174
2012-11-18,41.478237
2012-11-19,41.517673
2012-11-20,41.523777
2012-11-21,41.47627
2012-11-22,41.465546
2012-11-23,41.60525
2012-11-24,41.767693
2012-11-25,41.60323
2012-11-26,41.42124
2012-11-27,41.267796
2012-11-28,41.327187
2012-11-29,41.52926
2012-11-30,41.737656
2012-12-01,41.971905
2012-12-02,42.13151
2012-12-03,42.02379
2012-12-04,41.79415
2012-12-05,41.656548
2012-12-06,41.8474
2012-12-07,42.19163
2012-12-08,42.57305
2012-12-09,42.793972
2012-12-10,42.66789
2012-12-11,42.560314
2012-12-12,42.585545
2012-12-13,42.472267
2012-12-14,42.36914
2012-12-15,42.16003
2012-12-16,41.870846
2012-12-17,41.620827
2012-12-18,41.339676
2012-12-19,41.21773
2012-12-20,41.269844
2012-12-21,41.313606
2012-12-22,41.453102
2012-12-23,41.678406
2012-12-24,41.852615
2012-12-25,42.010635
2012-12-26,42.09593
2012-12-27,42.115227
2012-12-28,42.22087
2012-12-29,42.245
2012-12-30,42.196934
2012-12-31,41.858147
2013-01-01,41.681377
2013-01-02,41.732716
2013-01-03,41.777653
2013-01-04,41.74775
2013-01-05,41.622925
2013-01-06,41.54165
2013-01-07,41.427967
2013-01-08,41.315857
2013-01-09,41.27399
2013-01-10,41.23926
2013-01-11,41.26333
2013-01-12,41.237377
2013-01-13,41.106995
2013-01-14,40.919117
2013-01-15,40.66661
2013-01-16,40.607597
2013-01-17,40.648342
2013-01-18,40.594986
2013-01-19,40.553314
2013-01-20,40.563774
2013-01-21,40.649357
2013-01-22,40.91073
2013-01-23,41.19033
2013-01-24,41.434334
2013-01-25,41.58661
2013-01-26,41.41259
2013-01-27,40.85291
2013-01-28,40.657646
2013-01-29,40.715126
2013-01-30,40.8202
2013-01-31,40.95227
2013-02-01,41.04502
2013-02-02,40.917328
2013-02-03,40.53595
2013-02-04,40.298267
2013-02-05,40.35763
2013-02-06,40.45105
2013-02-07,40.54477
2013-02-08,40.42507
2013-02-09,40.201385
2013-02-10,40.07156
2013-02-11,40.081825
2013-02-12,40.107777
2013-02-13,40.10321
2013-02-14,40.06073
2013-02-15,40.020966
2013-02-16,40.030407
2013-02-17,39.97835
2013-02-18,39.88297
2013-02-19,39.82049
2013-02-20,39.787624
2013-02-21,39.71398
2013-02-22,39.592262
2013-02-23,39.495907
2013-02-24,39.453094
2013-02-25,39.48054
2013-02-26,39.459644
2013-02-27,39.452534
2013-02-28,39.473064
2013-03-01,39.40827
2013-03-02,39.07551
2013-03-03,38.8852
2013-03-04,38.880264
2013-03-05,38.930984
2013-03-06,39.035427
2013-03-07,39.140507
2013-03-08,39.153996
2013-03-09,39.17737
2013-03-10,39.103333
2013-03-11,39.142338
2013-03-12,39.166077
2013-03-13,39.17944
2013-03-14,39.21049
2013-03-15,39.06825
2013-03-16,38.806686
2013-03-17,38.667103
2013-03-18,38.467403
2013-03-19,38.43095
2013-03-20,38.444992
2013-03-21,38.414867
2013-03-22,38.404526
2013-03-23,38.43704
2013-03-24,38.49522
2013-03-25,38.522892
2013-03-26,38.541336
2013-03-27,38.57907
2013-03-28,38.458256
2013-03-29,38.46289
2013-03-30,38.43187
2013-03-31,38.37856
2013-04-01,38.36599
2013-04-02,38.40322
2013-04-03,38.53143
2013-04-04,38.66682
2013-04-05,38.74551
2013-04-06,38.841763
2013-04-07,38.83229
2013-04-08,38.791553
2013-04-09,38.779755
2013-04-10,38.711807
2013-04-11,38.660233
2013-04-12,38.490532
2013-04-13,38.35001
2013-04-14,38.30993
2013-04-15,38.151585
2013-04-16,38.139927
2013-04-17,38.172424
2013-04-18,38.263126
2013-04-19,38.378323
2013-04-20,38.443886
2013-04-21,38.459
2013-04-22,38.4655
2013-04-23,38.505806
2013-04-24,38.434113
2013-04-25,38.30459
2013-04-26,38.119
2013-04-27,37.95289
2013-04-28,37.871086
2013-04-29,37.896698
2013-04-30,37.981064
2013-05-01,38.025146
2013-05-02,38.031544
2013-05-03,37.96743
2013-05-04,37.94123
2013-05-05,37.974712
2013-05-06,37.947346
2013-05-07,37.780243
2013-05-08,37.683506
2013-05-09,37.657898
2013-05-10,37.66526
2013-05-11,37.726967
2013-05-12,37.815853
2013-05-13,37.939064
2013-05-14,38.00968
2013-05-15,38.030514
2013-05-16,38.055355
2013-05-17,38.138985
2013-05-18,38.204247
2013-05-19,38.122044
2013-05-20,38.050034
2013-05-21,37.94099
2013-05-22,37.832516
2013-05-23,37.713737
2013-05-24,37.622868
2013-05-25,37.52111
2013-05-26,37.495857
2013-05-27,37.45393
2013-05-28,37.432007
2013-05-29,37.436497
2013-05-30,37.446457
2013-05-31,37.43494
2013-06-01,37.424255
2013-06-02,37.50053
2013-06-03,37.516666
2013-06-04,37.56672
2013-06-05,37.610535
2013-06-06,37.62083
2013-06-07,37.570534
2013-06-08,37.63018
2013-06-09,37.629444
2013-06-10,37.64151
2013-06-11,37.697994
2013-06-12,37.780365
2013-06-13,37.815693
2013-06-14,37.832172
2013-06-15,37.865505
2013-06-16,37.867214
2013-06-17,37.875843
2013-06-18,37.91159
2013-06-19,38.002987
2013-06-20,38.090717
2013-06-21,38.01269
2013-06-22,37.88517
2013-06-23,37.729816
2013-06-24,37.61921
2013-06-25,37.57286
2013-06-26,37.486217
2013-06-27,37.41917
2013-06-28,37.379963
2013-06-29,37.41631
2013-06-30,37.561573
2013-07-01,37.535526
2013-07-02,37.474804
2013-07-03,37.479034
2013-07-04,37.526333
2013-07-05,37.566956
2013-07-06,37.559444
2013-07-07,37.65496
2013-07-08,37.796104
2013-07-09,37.861187
2013-07-10,37.842945
2013-07-11,37.700848
2013-07-12,37.526665
2013-07-13,37.3946
2013-07-14,37.45722
2013-07-15,37.604954
2013-07-16,37.565964
2013-07-17,37.47799
2013-07-18,37.418854
2013-07-19,37.361263
2013-07-20,37.244133
2013-07-21,37.12166
2013-07-22,37.084225
2013-07-23,37.068855
2013-07-24,37.094093
2013-07-25,37.16341
2013-07-26,37.16753
2013-07-27,37.062347
2013-07-28,37.030724
2013-07-29,37.021214
2013-07-30,37.055206
2013-07-31,37.09927
2013-08-01,37.143356
2013-08-02,37.190975
2013-08-03,37.27096
2013-08-04,37.330193
2013-08-05,37.230175
2013-08-06,37.063686
2013-08-07,36.976017
2013-08-08,36.964394
2013-08-09,37.004086
2013-08-10,36.98323
2013-08-11,36.947483
2013-08-12,36.95877
2013-08-13,37.025623
2013-08-14,37.060963
2013-08-15,37.04854
2013-08-16,37.0524
2013-08-17,37.00491
2013-08-18,37.001087
2013-08-19,37.041847
2013-08-20,37.08978
2013-08-21,37.135593
2013-08-22,37.152134
2013-08-23,37.15105
2013-08-24,37.16238
2013-08-25,37.097363
2013-08-26,37.006638
2013-08-27,36.97693
2013-08-28,37.000298
2013-08-29,37.00218
2013-08-30,37.0654
2013-08-31,37.108788
2013-09-01,37.142513
2013-09-02,37.119423
2013-09-03,37.137947
2013-09-04,37.1695
2013-09-05,37.171555
2013-09-06,37.172012
2013-09-07,37.18562
2013-09-08,37.24954
2013-09-09,37.33265
2013-09-10,37.47612
2013-09-11,37.63118
2013-09-12,37.6498
2013-09-13,37.641373
2013-09-14,37.590015
2013-09-15,37.609333
2013-09-16,37.76143
2013-09-17,37.9634
2013-09-18,37.955032
2013-09-19,37.82298
2013-09-20,37.71797
2013-09-21,37.646114
2013-09-22,37.59002
2013-09-23,37.56708
2013-09-24,37.553516
2013-09-25,37.49594
2013-09-26,37.463696
2013-09-27,37.518482
2013-09-28,37.6252
2013-09-29,37.78974
2013-09-30,37.938255
2013-10-01,37.986996
2013-10-02,37.87864
2013-10-03,37.547577
2013-10-04,37.455193
2013-10-05,37.468285
2013-10-06,37.539837
2013-10-07,37.636913
2013-10-08,37.652134
2013-10-09,37.593414
2013-10-10,37.456966
2013-10-11,37.43624
2013-10-12,37.463623
2013-10-13,37.48275
2013-10-14,37.530373
2013-10-15,37.48282
2013-10-16,37.378277
2013-10-17,37.316097
2013-10-18,37.353344
2013-10-19,37.466454
2013-10-20,37.582397
2013-10-21,37.678555
2013-10-22,37.75764
2013-10-23,37.669178
2013-10-24,37.61567
2013-10-25,37.640087
2013-10-26,37.7435
2013-10-27,37.853848
2013-10-28,37.951958
2013-10-29,38.017467
2013-10-30,37.96533
2013-10-31,37.87401
2013-11-01,37.77032
2013-11-02,37.673836
2013-11-03,37.653667
2013-11-04,37.59912
2013-11-05,37.56363
2013-11-06,37.60858
2013-11-07,37.686047
2013-11-08,37.723953
2013-11-09,37.720398
2013-11-10,37.54363
2013-11-11,37.366764
2013-11-12,37.333305
2013-11-13,37.390873
2013-11-14,37.508827
2013-11-15,37.677
2013-11-16,37.814163
2013-11-17,37.76364
2013-11-18,37.758465
2013-11-19,37.796112
2013-11-20,37.719685
2013-11-21,37.55413
2013-11-22,37.469692
2013-11-23,37.415142
2013-11-24,37.347153
2013-11-25,37.419235
2013-11-26,37.509777
2013-11-27,37.630142
2013-11-28,37.661327
2013-11-29,37.70464
2013-11-30,37.721783
2013-12-01,37.63441
2013-12-02,37.554283
2013-12-03,37.62692
2013-12-04,37.612133
2013-12-05,37.602474
2013-12-06,37.589905
2013-12-07,37.571793
2013-12-08,37.52187
2013-12-09,37.300537
2013-12-10,37.280125
2013-12-11,37.42804
2013-12-12,37.606678
2013-12-13,37.80709
2013-12-14,37.889553
2013-12-15,37.61808
2013-12-16,37.449055
2013-12-17,37.347042
2013-12-18,37.318623
2013-12-19,37.371986
2013-12-20,37.4146
2013-12-21,37.46519
2013-12-22,37.519436
2013-12-23,37.553905
2013-12-24,37.604862
2013-12-25,37.630917
2013-12-26,37.497406
2013-12-27,37.543926
2013-12-28,37.540844
2013-12-29,37.530956
2013-12-30,37.485188
2013-12-31,37.431984
2014-01-01,37.381397
2014-01-02,37.30645
2014-01-03,37.19807
2014-01-04,37.18926
2014-01-05,37.201218
2014-01-06,37.21928
2014-01-07,37.330746
2014-01-08,37.38571
2014-01-09,37.367016
2014-01-10,37.261017
2014-01-11,37.23967
2014-01-12,37.264103
2014-01-13,37.19518
2014-01-14,37.114494
2014-01-15,37.069595
2014-01-16,37.03215
2014-01-17,36.995766
2014-01-18,36.978092
2014-01-19,37.08065
2014-01-20,37.229267
2014-01-21,37.346024
2014-01-22,37.286575
2014-01-23,37.17731
2014-01-24,37.19556
2014-01-25,37.211533
2014-01-26,37.1857
2014-01-27,37.14809
2014-01-28,37.108868
2014-01-29,37.06767
2014-01-30,36.993183
2014-01-31,37.0129
2014-02-01,37.055202
2014-02-02,37.097485
2014-02-03,37.09478
2014-02-04,37.110626
2014-02-05,37.20331
2014-02-06,37.345284
2014-02-07,37.43366
2014-02-08,37.46561
2014-02-09,37.440197
2014-02-10,37.409668
2014-02-11,37.289177
2014-02-12,37.233322
2014-02-13,37.22255
2014-02-14,37.26192
2014-02-15,37.271465
2014-02-16,37.216015
2014-02-17,37.254185
2014-02-18,37.187443
2014-02-19,37.151375
2014-02-20,37.221622
2014-02-21,37.201656
2014-02-22,37.150394
2014-02-23,37.1493
2014-02-24,37.202168
2014-02-25,37.152576
2014-02-26,37.181885
2014-02-27,37.313343
2014-02-28,37.456352
2014-03-01,37.51927
2014-03-02,37.472633
2014-03-03,37.459064
2014-03-04,37.480938
2014-03-05,37.407322
2014-03-06,37.284786
2014-03-07,37.168015
2014-03-08,37.12848
2014-03-09,37.12495
2014-03-10,37.152416
2014-03-11,37.21606
2014-03-12,37.279503
2014-03-13,37.385147
2014-03-14,37.368576
2014-03-15,37.27929
2014-03-16,37.27167
2014-03-17,37.3491
2014-03-18,37.49321
2014-03-19,37.604336
2014-03-20,37.72008
2014-03-21,37.774002
2014-03-22,37.749317
2014-03-23,37.65669
2014-03-24,37.608555
2014-03-25,37.60364
2014-03-26,37.638046
2014-03-27,37.59811
2014-03-28,37.584015
2014-03-29,37.578083
2014-03-30,37.59013
2014-03-31,37.579796
2014-04-01,37.604317
2014-04-02,37.58619
2014-04-03,37.594105
2014-04-04,37.67412
2014-04-05,37.759487
2014-04-06,37.767418
2014-04-07,37.917206
2014-04-08,37.970467
2014-04-09,37.917343
2014-04-10,37.807655
2014-04-11,37.719555
2014-04-12,37.694374
2014-04-13,37.8053
2014-04-14,37.905975
2014-04-15,37.97341
2014-04-16,38.09762
2014-04-17,38.334183
2014-04-18,38.391045
2014-04-19,38.30611
2014-04-20,38.212856
2014-04-21,38.109093
2014-04-22,38.017567
2014-04-23,37.95351
2014-04-24,37.923157
2014-04-25,37.843136
2014-04-26,37.806267
2014-04-27,37.929604
2014-04-28,38.203453
2014-04-29,38.51469
2014-04-30,38.81539
2014-05-01,38.826847
2014-05-02,38.8384
2014-05-03,38.924927
2014-05-04,39.045147
2014-05-05,39.03735
2014-05-06,39.0054
2014-05-07,39.046814
2014-05-08,39.156326
2014-05-09,39.149193
2014-05-10,39.132244
2014-05-11,39.12839
2014-05-12,39.124783
2014-05-13,39.163883
2014-05-14,39.36131
2014-05-15,39.521523
2014-05-16,39.635025
2014-05-17,39.642056
2014-05-18,39.69489
2014-05-19,39.786255
2014-05-20,39.839626
2014-05-21,39.932484
2014-05-22,40.092876
2014-05-23,40.106266
2014-05-24,39.929886
2014-05-25,40.000534
2014-05-26,40.21552
2014-05-27,40.526005
2014-05-28,40.89914
2014-05-29,41.1833
2014-05-30,41.65457
2014-05-31,42.067505
2014-06-01,42.312634
2014-06-02,42.572327
2014-06-03,42.84289
2014-06-04,42.75154
2014-06-05,42.768642
2014-06-06,42.652676
2014-06-07,42.21067
2014-06-08,41.64542
2014-06-09,40.985844
2014-06-10,40.577225
2014-06-11,40.434444
2014-06-12,40.327866
2014-06-13,40.392563
2014-06-14,40.49156
2014-06-15,40.47001
2014-06-16,40.43204
2014-06-17,40.46468
2014-06-18,40.45446
2014-06-19,40.35287
2014-06-20,40.40522
2014-06-21,40.55268
2014-06-22,40.765198
2014-06-23,41.068798
2014-06-24,41.637043
2014-06-25,42.527164
2014-06-26,43.479267
2014-06-27,44.09128
2014-06-28,44.55326
2014-06-29,44.657555
2014-06-30,44.23518
2014-07-01,43.029602
2014-07-02,42.343006
2014-07-03,41.900646
2014-07-04,41.54621
2014-07-05,41.36788
2014-07-06,41.281136
2014-07-07,41.185017
2014-07-08,40.927242
2014-07-09,40.664825
2014-07-10,40.475704
2014-07-11,40.296314
2014-07-12,40.23566
2014-07-13,40.179276
2014-07-14,40.084084
2014-07-15,39.944084
2014-07-16,39.97043
2014-07-17,40.590702
2014-07-18,42.335163
2014-07-19,44.847504
2014-07-20,46.786537
2014-07-21,47.896606
2014-07-22,48.673088
2014-07-23,48.90017
2014-07-24,48.35111
2014-07-25,47.484573
2014-07-26,46.454075
2014-07-27,45.476906
