date,actual_flux,predicted_flux,absolute_error,relative_error
2018-12-24,60.77,59.99972,0.77027893,1.2675315
2018-12-25,60.37,60.05696,0.31303787,0.5185322
2018-12-26,60.75,60.02806,0.7219391,1.1883771
2018-12-27,61.18,60.045746,1.1342545,1.8539628
2018-12-28,59.91,60.070988,0.16098785,0.26871616
2018-12-29,61.12,59.675488,1.4445114,2.3634021
2018-12-30,58.85,59.673008,0.8230095,1.3984869
2018-12-31,60.17,59.63926,0.53073883,0.8820656
2019-01-01,59.05,59.67645,0.6264496,1.0608798
2019-01-02,59.063335,59.655735,0.5923996,1.0029905
2019-01-03,59.076668,59.708614,0.63194656,1.0697058
2019-01-04,59.09,59.725292,0.63529205,1.0751262
2019-01-05,59.41,59.31774,0.09225845,0.15529113
2019-01-06,57.91,58.98017,1.0701714,1.8479906
2019-01-07,58.63,58.87383,0.24382782,0.41587552
2019-01-08,59.71,58.952595,0.7574043,1.2684715
2019-01-09,58.079998,59.03664,0.95664215,1.6471112
2019-01-10,56.85,59.136555,2.2865562,4.0220866
2019-01-11,58.26,58.96451,0.70451355,1.2092577
2019-01-12,58.06,58.773647,0.71364594,1.2291524
2019-01-13,58.760002,58.8462,0.0861969,0.14669316
2019-01-14,59.21,58.958725,0.2512741,0.4243778
2019-01-15,59.5,58.857754,0.64224625,1.0794054
2019-01-16,58.39,58.728115,0.3381157,0.57906437
2019-01-17,59.49,58.636646,0.8533554,1.4344518
2019-01-18,59.6,58.503258,1.0967407,1.840169
2019-01-19,60.06,58.716526,1.3434753,2.2368886
2019-01-20,61.82,59.088802,2.7311974,4.4179835
2019-01-21,60.61,59.492462,1.1175385,1.8438187
2019-01-22,60.72,59.733463,0.98653793,1.624733
2019-01-23,60.77,59.775745,0.99425507,1.6360952
2019-01-24,60.5,59.52376,0.97623825,1.613617
2019-01-25,60.16,59.292866,0.8671341,1.4413798
2019-01-26,59.46,59.302605,0.15739441,0.26470637
2019-01-27,58.44,59.436,0.9960022,1.7043159
2019-01-28,60.45,59.479977,0.9700241,1.6046717
2019-01-29,59.36,59.652786,0.29278564,0.4932373
2019-01-30,59.56,59.772034,0.21203232,0.35599783
2019-01-31,59.586178,59.851494,0.265316,0.44526434
2019-02-01,59.612354,59.236103,0.37625122,0.6311632
2019-02-02,59.63853,58.949745,0.68878555,1.1549338
2019-02-03,59.664707,58.925304,0.7394028,1.2392632
2019-02-04,59.690884,59.153,0.53788376,0.9011154
2019-02-05,59.71706,59.34309,0.37397003,0.6262365
2019-02-06,59.743237,59.3991,0.34413528,0.5760239
2019-02-07,59.769413,59.311226,0.4581871,0.76659125
2019-02-08,59.79559,59.36928,0.42630768,0.7129417
2019-02-09,59.821766,59.313995,0.50777054,0.8488056
2019-02-10,59.847942,59.322968,0.5249748,0.87718105
