date,predicted_flux
2013-01-06,41.916733
2013-01-07,41.586582
2013-01-08,41.50751
2013-01-09,41.52664
2013-01-10,41.642315
2013-01-11,41.668064
2013-01-12,41.706924
2013-01-13,41.65353
2013-01-14,41.440174
2013-01-15,41.50458
2013-01-16,41.850384
2013-01-17,42.159462
2013-01-18,41.30449
2013-01-19,40.884415
2013-01-20,41.239525
2013-01-21,41.27787
2013-01-22,41.91937
2013-01-23,42.562557
2013-01-24,42.956024
2013-01-25,43.117905
2013-01-26,42.774864
2013-01-27,42.18694
2013-01-28,42.36967
2013-01-29,42.66922
2013-01-30,43.001877
2013-01-31,43.381657
2013-02-01,43.45477
2013-02-02,43.267647
2013-02-03,42.83956
2013-02-04,42.983387
2013-02-05,43.316677
2013-02-06,43.623714
2013-02-07,43.803085
2013-02-08,43.50228
2013-02-09,43.170498
2013-02-10,43.204243
2013-02-11,43.382668
2013-02-12,43.64897
2013-02-13,43.7336
2013-02-14,43.51011
2013-02-15,43.316483
2013-02-16,43.563652
2013-02-17,43.322514
2013-02-18,43.077686
2013-02-19,42.908043
2013-02-20,42.761738
2013-02-21,42.75016
2013-02-22,42.756767
2013-02-23,42.997612
2013-02-24,43.434246
2013-02-25,43.869587
2013-02-26,43.975956
2013-02-27,43.790726
2013-02-28,43.765316
2013-03-01,43.54445
2013-03-02,42.724113
2013-03-03,42.837425
2013-03-04,42.991142
2013-03-05,43.26802
2013-03-06,43.69684
2013-03-07,43.891853
2013-03-08,43.92484
2013-03-09,44.087494
2013-03-10,43.96476
2013-03-11,44.20706
2013-03-12,44.20603
2013-03-13,44.025578
2013-03-14,43.877712
2013-03-15,42.959255
2013-03-16,41.82627
2013-03-17,41.360203
2013-03-18,39.682896
2013-03-19,38.24407
2013-03-20,37.697998
2013-03-21,37.551914
2013-03-22,37.547554
2013-03-23,37.816372
2013-03-24,38.28377
2013-03-25,38.891506
2013-03-26,39.358356
2013-03-27,39.76907
2013-03-28,39.486607
2013-03-29,39.95495
2013-03-30,40.050354
2013-03-31,40.453117
2013-04-01,40.88344
2013-04-02,41.13503
2013-04-03,41.514923
2013-04-04,41.846622
2013-04-05,41.93139
2013-04-06,41.93673
2013-04-07,41.745632
2013-04-08,41.61122
2013-04-09,41.710857
2013-04-10,41.63519
2013-04-11,41.507217
2013-04-12,41.258636
2013-04-13,41.10385
2013-04-14,41.21852
2013-04-15,39.978916
2013-04-16,38.992023
2013-04-17,39.07926
2013-04-18,39.526768
2013-04-19,39.975376
2013-04-20,40.287006
2013-04-21,40.577408
2013-04-22,40.703156
2013-04-23,40.831398
2013-04-24,40.418625
2013-04-25,39.255596
2013-04-26,39.34863
2013-04-27,39.452557
2013-04-28,40.126404
2013-04-29,40.741505
2013-04-30,41.205734
2013-05-01,40.706383
2013-05-02,39.93671
2013-05-03,40.292316
2013-05-04,40.770798
2013-05-05,41.027493
2013-05-06,40.863705
2013-05-07,39.94865
2013-05-08,39.306664
2013-05-09,39.082714
2013-05-10,39.252575
2013-05-11,39.48895
2013-05-12,39.61364
2013-05-13,39.757263
2013-05-14,39.29172
2013-05-15,38.504936
2013-05-16,37.594257
2013-05-17,36.980865
2013-05-18,36.498547
2013-05-19,35.484444
2013-05-20,35.20502
2013-05-21,34.860294
2013-05-22,34.69005
2013-05-23,34.54906
2013-05-24,34.206425
