date,actual_flux,predicted_flux,absolute_error,relative_error
2019-09-02,59.329998,58.75936,0.57063675,0.9618014
2019-09-03,58.29,59.02309,0.73308945,1.2576591
2019-09-04,59.66,59.234825,0.4251747,0.71266294
2019-09-05,60.65,59.326088,1.3239136,2.182875
2019-09-06,60.68,59.413513,1.2664871,2.0871575
2019-09-07,60.84,59.35411,1.4858894,2.4422903
2019-09-08,61.89,59.402218,2.4877815,4.0196824
2019-09-09,59.86,59.37753,0.48247147,0.8059998
2019-09-10,60.98,59.34579,1.6342087,2.6799095
2019-09-11,62.23,59.287403,2.9425964,4.728582
2019-09-12,60.51,59.39528,1.1147194,1.842207
2019-09-13,62.55,59.340363,3.2096367,5.131314
2019-09-14,59.65,59.10027,0.5497322,0.9215963
2019-09-15,62.34,59.273323,3.066677,4.9192767
2019-09-16,60.32,59.190018,1.129982,1.8733124
2019-09-17,60.61,59.240658,1.3693428,2.2592688
2019-09-18,61.2,59.24277,1.9572296,3.1980877
2019-09-19,61.3,59.357506,1.9424934,3.168831
2019-09-20,62.23,59.43953,2.7904701,4.4841237
2019-09-21,61.88,59.456894,2.4231071,3.915816
2019-09-22,60.35,59.388676,0.9613228,1.5929127
2019-09-23,61.42,59.336735,2.0832634,3.3918326
2019-09-24,60.629997,59.284843,1.3451538,2.2186275
2019-09-27,60.83,59.315086,1.5149155,2.4904084
2019-09-28,61.45,59.059864,2.3901367,3.8895633
2019-09-29,60.26,59.11112,1.14888,1.9065384
2019-09-30,61.43,59.24727,2.1827316,3.5532012
2019-10-01,60.42,59.18339,1.2366066,2.0466843
2019-10-02,60.37,59.208454,1.1615448,1.9240432
2019-10-03,60.69,59.237713,1.4522858,2.3929574
2019-10-04,59.97,59.374435,0.5955658,0.99310625
2019-10-05,59.97,59.349415,0.6205864,1.0348281
2019-10-06,59.73,59.380524,0.34947586,0.5850927
2019-10-07,60.469997,59.40683,1.0631676,1.7581737
2019-10-08,60.879997,59.416645,1.4633522,2.4036667
2019-10-09,62.28,59.454697,2.8253021,4.536452
2019-10-10,61.739998,59.13988,2.6001167,4.2113976
2019-10-11,61.969997,59.065144,2.9048538,4.687516
2019-10-12,62.3,59.239334,3.0606651,4.912785
2019-10-13,62.489998,59.36764,3.1223564,4.9965696
2019-10-14,61.0,59.424053,1.5759468,2.5835195
2019-10-15,59.77,59.279873,0.49012756,0.8200227
2019-10-16,60.59,59.18251,1.4074898,2.3229737
2019-10-17,61.29,59.161404,2.1285973,3.472993
2019-10-18,59.52,59.28359,0.23641205,0.39719766
2019-10-19,62.88,59.305885,3.5741158,5.6840262
2019-10-20,61.68,59.350697,2.3293037,3.776433
2019-10-21,61.2,59.38188,1.818119,2.9707828
2019-10-22,61.32,59.410595,1.9094048,3.1138368
2019-10-23,60.64,59.449215,1.1907845,1.9636948
2019-10-24,61.84,59.545387,2.294613,3.7105641
2019-10-25,60.45,59.243885,1.2061157,1.9952286
2019-10-26,59.17,59.174713,0.004714966,0.007968508
2019-10-27,60.14,59.194378,0.9456215,1.572367
2019-10-28,60.09,59.398643,0.69135666,1.1505353
2019-10-29,60.69,59.50996,1.1800385,1.9443705
