date,actual_flux,predicted_flux,absolute_error,relative_error
2018-12-24,60.77,59.568157,1.2018433,1.9776918
2018-12-25,60.37,59.53293,0.83707047,1.3865669
2018-12-26,60.75,59.455376,1.2946243,2.131069
2018-12-27,61.18,59.427532,1.7524681,2.8644462
2018-12-28,59.91,59.426147,0.4838524,0.80763215
2018-12-29,61.12,59.29467,1.8253288,2.9864674
2018-12-30,58.85,59.395527,0.5455284,0.9269812
2018-12-31,60.17,59.35869,0.8113098,1.3483627
2019-01-01,59.05,59.364597,0.31459808,0.53276557
2019-01-02,59.063335,59.324768,0.26143265,0.44263104
2019-01-03,59.076668,59.296124,0.21945572,0.3714761
2019-01-04,59.09,59.203003,0.11300278,0.1912384
2019-01-05,59.41,58.92786,0.4821396,0.8115462
2019-01-06,57.91,58.78699,0.8769913,1.5144039
2019-01-07,58.63,58.788227,0.15822601,0.2698721
2019-01-08,59.71,58.87086,0.83913803,1.4053559
2019-01-09,58.079998,58.975185,0.8951874,1.5413007
2019-01-10,56.85,58.991245,2.1412468,3.7664852
2019-01-11,58.26,58.80494,0.54494095,0.93536043
2019-01-12,58.06,58.656685,0.5966835,1.0277015
2019-01-13,58.760002,58.69344,0.06656265,0.11327885
2019-01-14,59.21,58.735725,0.47427368,0.8010027
2019-01-15,59.5,58.697304,0.8026962,1.3490692
2019-01-16,58.39,58.66133,0.2713318,0.4646888
2019-01-17,59.49,58.61758,0.87242126,1.4665006
2019-01-18,59.6,58.591557,1.0084419,1.6920166
2019-01-19,60.06,58.813602,1.2463989,2.075256
2019-01-20,61.82,59.07951,2.74049,4.433015
2019-01-21,60.61,59.29702,1.3129807,2.1662772
2019-01-22,60.72,59.361355,1.3586464,2.2375598
2019-01-23,60.77,59.3244,1.4455986,2.378803
2019-01-24,60.5,59.21036,1.2896385,2.1316338
2019-01-25,60.16,59.18742,0.97257996,1.6166555
2019-01-26,59.46,59.229576,0.23042297,0.38752604
2019-01-27,58.44,59.265907,0.82590866,1.4132591
2019-01-28,60.45,59.218414,1.2315865,2.0373638
2019-01-29,59.36,59.281277,0.07872391,0.13262114
2019-01-30,59.56,59.27295,0.28705215,0.48195457
2019-01-31,59.586178,59.212208,0.37397003,0.62761205
2019-02-01,59.612354,58.862267,0.75008774,1.2582756
2019-02-02,59.63853,58.7883,0.8502312,1.4256407
2019-02-03,59.664707,58.904392,0.76031494,1.2743126
2019-02-04,59.690884,59.04383,0.64705276,1.0840061
2019-02-05,59.71706,59.190186,0.52687454,0.8822848
2019-02-06,59.743237,59.22566,0.5175781,0.8663376
2019-02-07,59.769413,59.149643,0.61977005,1.0369351
2019-02-08,59.79559,59.16077,0.63481903,1.0616486
2019-02-09,59.821766,59.122433,0.6993332,1.169028
2019-02-10,59.847942,59.14462,0.70332336,1.1751839
2019-02-11,59.87412,59.226677,0.64744186,1.0813384
2019-02-12,59.900295,59.222878,0.67741776,1.130909
2019-02-13,59.92647,59.14392,0.7825508,1.3058516
2019-02-14,59.95265,59.110596,0.84205246,1.4045292
2019-02-15,59.978825,59.21759,0.7612343,1.2691717
2019-02-16,60.005,59.327187,0.6778145,1.1295967
2019-02-17,60.031178,59.372627,0.65855026,1.0970137
2019-02-18,60.057354,59.334694,0.72266006,1.2032832
2019-02-19,60.08353,59.277706,0.8058243,1.3411733
2019-02-20,60.109707,59.268383,0.84132385,1.3996472
2019-02-21,60.135883,59.237083,0.8987999,1.494615
2019-02-22,60.16206,59.132717,1.0293427,1.7109499
2019-02-23,60.188236,59.26276,0.9254761,1.5376362
2019-02-24,60.214413,59.36942,0.8449936,1.4033079
2019-02-25,60.24059,59.38704,0.85354996,1.4169018
2019-02-26,60.266766,59.338654,0.92811203,1.5400064
2019-02-27,60.292942,59.30407,0.9888725,1.6401132
2019-02-28,60.31912,59.255287,1.0638313,1.7636719
2019-03-01,60.345295,59.257023,1.0882721,1.8034084
2019-03-02,60.37147,59.308174,1.0632973,1.7612579
2019-03-03,60.397648,59.363304,1.0343437,1.7125564
2019-03-04,60.423824,59.459034,0.96479034,1.5967052
2019-03-05,60.45,59.488792,0.96120834,1.5900882
2019-03-06,60.64,59.47473,1.165268,1.921616
2019-03-07,59.36,59.354576,0.0054244995,0.0091383075
2019-03-08,61.15,59.18805,1.9619522,3.2084253
2019-03-09,61.63,59.309204,2.320797,3.7656937
2019-03-10,61.69,59.407936,2.2820625,3.6992424
2019-03-11,60.920002,59.540134,1.3798676,2.2650485
2019-03-12,60.7,59.49939,1.2006111,1.9779425
2019-03-13,59.6,59.387768,0.21223068,0.35609177
2019-03-14,59.63,59.361908,0.2680931,0.44959435
2019-03-15,59.485,59.26737,0.2176323,0.3658608
2019-03-16,59.34,59.087906,0.25209427,0.42483026
2019-03-17,57.52,59.011307,1.4913063,2.5926743
2019-03-18,59.12,58.71475,0.40525055,0.6854712
2019-03-19,59.88,58.772804,1.1071968,1.8490261
2019-03-20,60.73,58.899216,1.8307838,3.0146284
2019-03-21,60.01,59.08109,0.9289093,1.5479243
2019-03-22,61.27,59.127796,2.1422043,3.4963348
2019-03-23,60.84,59.176,1.6640015,2.7350452
2019-03-24,60.95,59.177773,1.7722282,2.9076755
2019-03-25,61.58,59.189907,2.3900948,3.8812838
2019-03-26,61.1,59.220585,1.8794136,3.0759635
2019-03-27,60.84,59.23438,1.6056213,2.6390884
2019-03-28,59.46,59.32925,0.13074875,0.21989362
2019-03-29,59.51,59.157818,0.35218048,0.5918005
2019-03-30,59.329998,59.258495,0.071502686,0.12051691
2019-03-31,60.55,59.348335,1.201664,1.9845814
2019-04-01,59.16,59.364532,0.20453262,0.3457279
2019-04-02,59.31,59.29997,0.010032654,0.01691562
2019-04-03,58.44,59.18948,0.7494812,1.2824798
2019-04-04,59.75,59.000755,0.7492447,1.253966
2019-04-05,59.77,58.895905,0.8740959,1.4624325
2019-04-06,59.795,58.948486,0.84651184,1.4156901
2019-04-07,59.82,59.149525,0.670475,1.1208209
2019-04-08,59.845,59.253887,0.59111404,0.9877417
2019-04-09,59.87,59.206814,0.6631851,1.1077086
2019-04-10,59.895,59.17278,0.7222214,1.2058125
2019-04-11,59.92,59.129574,0.79042435,1.3191328
2019-04-12,59.945,59.200054,0.7449455,1.242715
2019-04-13,59.97,59.23818,0.73182297,1.2203151
2019-04-14,59.995,59.286583,0.708416,1.1807917
2019-04-15,60.02,59.3241,0.69589996,1.1594468
2019-04-16,60.045,59.243835,0.8011627,1.3342706
2019-04-17,60.07,59.225723,0.8442764,1.4054877
2019-04-18,60.095,59.234997,0.8600044,1.4310749
2019-04-19,60.12,59.165775,0.95422363,1.5871983
2019-04-20,60.145,59.098625,1.0463753,1.7397543
2019-04-21,60.17,59.089836,1.080162,1.7951839
2019-04-22,60.195,59.079906,1.1150932,1.8524683
2019-04-23,60.22,59.122837,1.0971642,1.8219265
2019-04-24,60.245,59.145588,1.099411,1.8248999
2019-04-25,60.27,59.211197,1.0588036,1.7567672
2019-04-26,60.295002,59.241703,1.053299,1.7469091
2019-04-27,60.32,59.319637,1.0003624,1.6584257
2019-04-28,60.345,59.33044,1.0145607,1.6812671
2019-04-29,60.37,59.346622,1.0233765,1.695174
2019-04-30,60.395,59.355896,1.0391045,1.7205139
2019-05-01,60.42,59.30853,1.1114693,1.8395718
2019-05-02,60.445,59.227837,1.2171631,2.0136704
2019-05-03,60.47,59.322372,1.1476288,1.8978482
2019-05-04,59.25,59.296318,0.046318054,0.07817393
2019-05-05,58.75,59.246544,0.49654388,0.8451811
2019-05-06,59.31,59.248806,0.061195374,0.103178844
2019-05-07,59.58,59.209606,0.37039566,0.6216778
2019-05-08,59.23,59.152256,0.07774353,0.13125701
2019-05-09,57.64,59.083935,1.4439354,2.5050926
2019-05-10,58.18,58.857952,0.6779518,1.165266
2019-05-11,55.79,58.640316,2.850315,5.109007
2019-05-12,56.06,57.75042,1.6904182,3.015373
2019-05-13,57.62,57.295567,0.32443237,0.56305516
2019-05-14,55.9,57.231518,1.3315163,2.381961
2019-05-15,57.63,56.56986,1.0601425,1.839567
2019-05-16,57.829998,56.512352,1.317646,2.2784817
2019-05-17,56.6,57.05108,0.45108032,0.79696167
2019-05-18,58.11,57.461052,0.64894867,1.1167591
2019-05-19,57.9,57.77439,0.12561035,0.2169436
2019-05-20,57.55,58.052197,0.50219727,0.87262774
2019-05-21,59.13,58.05633,1.0736694,1.8157778
2019-05-22,58.46,58.32295,0.13705063,0.23443487
2019-05-23,59.91,58.541348,1.3686523,2.284514
2019-05-24,61.19,58.659813,2.5301857,4.134966
2019-05-25,59.51,58.86287,0.64712906,1.087429
2019-05-26,60.51,58.97104,1.5389595,2.5433145
2019-05-27,58.57,59.05734,0.48733902,0.8320625
2019-05-28,60.71,58.699314,2.010685,3.3119504
2019-05-29,59.81,58.61936,1.1906395,1.990703
2019-05-30,60.09,58.869225,1.2207756,2.0315788
2019-05-31,61.239998,59.191254,2.0487442,3.3454347
2019-06-01,60.64,59.43703,1.2029686,1.9837873
2019-06-02,60.3,59.543118,0.7568817,1.2551936
2019-06-03,59.47,59.512352,0.04235077,0.07121367
2019-06-04,60.11,59.368725,0.7412758,1.2331988
2019-06-05,60.085556,59.221947,0.8636093,1.4372994
2019-06-06,60.06111,59.168045,0.8930664,1.4869295
2019-06-07,60.036667,59.174816,0.86185074,1.4355407
2019-06-08,60.012222,59.109978,0.90224457,1.5034347
2019-06-09,59.987778,58.853893,1.1338844,1.8901924
2019-06-10,59.963333,58.96759,0.9957428,1.6605861
2019-06-11,59.93889,59.166534,0.7723541,1.2885693
2019-06-12,59.914444,59.213654,0.7007904,1.1696519
2019-06-13,59.89,59.165485,0.724514,1.2097412
2019-06-14,59.865555,59.119,0.7465553,1.2470533
2019-06-15,59.84111,59.220165,0.620945,1.0376562
2019-06-16,59.816666,59.291374,0.52529144,0.878169
2019-06-17,59.79222,59.32724,0.46498108,0.7776615
2019-06-18,59.767776,59.301327,0.46644974,0.7804368
2019-06-19,59.743332,59.213192,0.5301399,0.8873625
2019-06-20,59.718887,59.152275,0.56661224,0.948799
2019-06-21,59.694443,59.028027,0.66641617,1.1163789
2019-06-22,59.670002,58.98361,0.68639374,1.1503162
2019-06-23,59.645557,59.13368,0.51187897,0.8582014
2019-06-24,59.62111,59.180115,0.44099426,0.7396613
2019-06-25,59.596664,59.150063,0.44660187,0.749374
2019-06-26,59.572224,59.118404,0.45381927,0.7617968
2019-06-27,59.54778,59.112183,0.43559647,0.7315075
2019-06-28,59.523335,59.14826,0.3750763,0.63013315
2019-06-29,59.49889,59.11685,0.38203812,0.6420928
