epoch,train_loss,val_loss
1,1.264595846872072,1.1062649914196558
2,1.2167447032155216,1.1061430658612932
3,1.1628160976074837,1.1047648276601518
4,1.1495893468727936,1.1029332280158997
5,1.090250229513323,1.0987528732844762
6,1.0312615455807865,1.091000258922577
7,0.9920218264734423,1.07961905002594
8,0.9479019625766857,1.0675835694585527
9,0.9225501756410341,1.049014380999974
10,0.8754101814450445,1.0319493668419975
11,0.8255747540577038,1.0101267099380493
12,0.795915508592451,0.9814339024680001
13,0.7458209218205633,0.9510055099214826
14,0.7154514709034482,0.9169891732079642
15,0.6760661859770078,0.8832880939756121
16,0.6379656421171652,0.8416545476232257
17,0.5938227869368888,0.7997256517410278
18,0.5618868148004686,0.7570431743349347
19,0.53019133290729,0.7145689300128392
20,0.4850701061454979,0.6699954952512469
21,0.4518437006989041,0.6235116635050092
22,0.4211035362772039,0.5781283548900059
23,0.3812658190727234,0.5330288452761514
24,0.34771991017702464,0.48634858642305645
25,0.31593138422514944,0.4422640928200313
26,0.28301805741078145,0.39820131233760286
27,0.24892876236825376,0.35578443322862896
28,0.22596455305009275,0.3144163702215467
29,0.19952581742325345,0.2756491793053491
30,0.1752599624765886,0.23927664756774902
31,0.15421270337459203,0.2041463553905487
32,0.13623736194662145,0.17447169976575033
33,0.1190059706568718,0.1467752286366054
34,0.10631501835745734,0.12272323774439949
35,0.0955791609311426,0.10433179140090942
36,0.08536612171981786,0.08903275323765618
37,0.08147230915523865,0.07831852457353047
38,0.07297832971891842,0.07141610181757382
39,0.07595475461031939,0.0653382380093847
40,0.06705094833631774,0.060539803334644864
41,0.06646167325812417,0.05754367847527776
42,0.0641222199475443,0.05561380886605808
43,0.0649427354738519,0.0533930951995509
44,0.06313685780844173,0.05084506156189101
45,0.05944302315647538,0.04883126515362944
46,0.05878269078361022,0.04886738982583795
47,0.05606629769947078,0.04774756782821247
48,0.052169056407905916,0.0458294472524098
49,0.054576586529209804,0.045246574229427745
50,0.0507604079069318,0.04440138888146196
51,0.04920061385712108,0.04360462059932096
52,0.04756458249647875,0.04160973961864199
53,0.046016860501589,0.04129052667745522
54,0.044672461125899,0.04043255906019892
55,0.04321592180310069,0.04019094631075859
56,0.042256097284120483,0.04170390058841024
57,0.04575118633943635,0.03930284668292318
58,0.04220905305968749,0.0391910940940891
59,0.04140694816974369,0.039079847878643444
60,0.04137776097333109,0.03776174624051366
61,0.04030411106509131,0.03561662483428206
62,0.03843973836282621,0.037345505984766145
63,0.03806192765163409,0.0361498732651983
64,0.04035451031617216,0.034421460170830996
65,0.03742581318963219,0.034254291493977816
66,0.03793100927125763,0.0342535600066185
67,0.035624018845123215,0.033655487799218724
68,0.036466187344410934,0.03317202175302165
69,0.03743991955510668,0.03179358185401985
