date,HMF_pred,HMF_pred_std,wind_speed_pred,wind_speed_pred_std,HCS_tilt_pred,HCS_tilt_pred_std,daily_OSF_pred,daily_OSF_pred_std
2023-10-31,6.923092937237742,0.9827473225122876,412.90812738221507,24.918206865424082,50.42068390989466,13.882511330865357,9.569325129316864,1.4540030924145144
2023-11-30,6.988871824990586,0.9713985674126281,413.192812168439,24.92784078481795,50.61292339124505,13.813955663291503,9.664330629380725,1.461841377963438
2023-12-31,7.043527738836201,0.956159965017236,413.5343777483887,25.001566221084474,50.77158339461168,13.752324558435932,9.724978153768674,1.4372830162283787
2024-01-31,7.0602317168032105,0.961860800994527,413.97942978809834,25.11061418080094,50.68269286966827,13.538507059030628,9.778943577053774,1.456395757466209
2024-02-29,7.037297198102845,0.945984909340303,414.6946449936282,25.175442635908905,50.80374655476567,13.33037755335081,9.86233936857681,1.4441058868657688
2024-03-31,7.092225410444989,0.9550869896855562,415.33389588174595,25.266166063370164,50.85129727954145,13.294699576188869,9.931633230973762,1.4276652702691603
2024-04-30,7.147110963284671,0.9437440116300221,415.9052006205951,25.392777008892356,51.22802850516544,12.92914450911068,9.95281086884104,1.4338073785719492
2024-05-31,7.178821067942076,0.9695895357035327,416.52635856528167,25.454589365124367,51.52502129062445,12.682708701593969,9.923734026626812,1.4167280753979927
2024-06-30,7.197490258397063,0.9687408089682105,418.0200096732763,25.61023858006907,51.67931448386085,12.713391983164664,9.993373114512128,1.426510379086336
2024-07-31,7.213111118515186,0.9673314596295821,419.0616736887128,25.718344558044205,51.77010156009527,12.571785912914637,10.0629581178257,1.414323773841034
2024-08-31,7.204335222980914,0.9335887802838785,419.9786285647198,25.820265976695588,51.74107586684525,12.532868675219728,10.10316082370177,1.4421504248893495
2024-09-30,7.216301906299215,0.9087347291662692,420.73024483157445,25.807138800949154,51.717322977425795,12.454459594929713,10.12682999732687,1.4412333423034185
2024-10-31,7.221034449187178,0.9053819007988111,421.8198978012895,25.99404597709962,51.57634491505155,12.377265096936608,10.146634436689181,1.439710971048597
2024-11-30,7.259195248985215,0.8638059938940029,423.4913496203727,26.007942111496437,51.40116764283543,12.31371524401724,10.135508180539123,1.4034484946384451
2024-12-31,7.290165839059604,0.8336350975355287,425.06573191117315,26.33947951572431,51.07278454374324,12.290452586584205,10.150679781357077,1.3769777031034334
2025-01-31,7.3065874996943485,0.8442270348365993,426.692204510445,26.554362061706172,50.3413251382449,12.25880612274116,10.156679794028946,1.3734230619456367
2025-02-28,7.316361540870169,0.8224637405668161,427.6707764617262,26.471789408868876,50.053589987571755,12.141739750086765,10.205060820419467,1.329684184557259
2025-03-31,7.313227503789136,0.8145621962080535,428.7083372916493,26.687088458439657,49.94555484054178,11.993361278043466,10.244325954893826,1.2983610433953017
2025-04-30,7.310669225340122,0.7997559246523365,430.2000239185148,26.872516161028045,49.56736556891454,11.903976405865068,10.265145665192104,1.3093155585904703
2025-05-31,7.295602299115005,0.7820072973558602,432.1702300594306,27.0541802803667,49.19997873160287,11.958655828112137,10.277537390380573,1.2868580719452993
2025-06-30,7.277150651373315,0.7664833508243023,434.48634524654966,27.21521354020633,48.660134327975825,11.901162653839068,10.27356399539072,1.2787542155880718
2025-07-31,7.243323353667812,0.7554473366237714,435.4667874906082,27.372379085963445,48.172906745966955,11.738841478174043,10.270320558727676,1.26364274641096
2025-08-31,7.171193851752681,0.7374389660701556,437.07290198829884,27.84095225180819,47.82618795782478,11.750612150375488,10.251218407850876,1.2456594836890846
2025-09-30,7.143913727155494,0.7157795145409721,439.1553498694976,27.964846078590128,48.04619495055173,11.7677365352913,10.227825039235336,1.2300522523375994
2025-10-31,7.133817239048667,0.6924183856481381,440.82306126669687,28.24284992695498,47.73545452554856,11.707068324546826,10.184938113602971,1.2190287603240069
2025-11-30,7.099068856522656,0.6762894523530275,442.846821129603,28.27212726097693,47.07726446575139,11.694273017819384,10.093490886234571,1.2011735612328458
2025-12-31,7.066149946924379,0.6815166063388911,444.45472600328776,28.64480797244562,46.58958002492708,11.686668723283853,10.058904597816657,1.1799256573498624
2026-01-31,7.019154433140345,0.6705574027835736,445.8646040325099,28.732530397056212,46.32335004404638,11.61692017564954,10.04610406795006,1.1573015315687696
2026-02-28,6.978029481094195,0.6479405700398224,446.7646110016201,28.458369887707097,46.5039082194582,11.608705209938073,10.002049372531824,1.1418681678544933
2026-03-31,6.949451849041939,0.6485190230029043,447.5654558429839,28.671563980191383,46.415884792202164,11.68902000493128,9.960314119537902,1.146852711729811
2026-04-30,6.967521506988417,0.6511956589848392,448.8030462363704,28.534335201256315,45.89857927006072,11.625833043286224,9.900732265786022,1.13642145550182
2026-05-31,6.942062891913298,0.6430751638118568,449.83136453465556,28.3515550802038,45.47851233442253,11.67178869796101,9.848593227799821,1.1151330068320418
2026-06-30,6.889511567254335,0.6404682838626019,450.1456398799759,28.419733025723172,45.12503139095549,11.637875039784381,9.812361933439737,1.1156733633296991
2026-07-31,6.851689761056766,0.6389460596010903,449.7141406407798,28.23047221495801,44.49548078584695,11.62217557342514,9.835271007741195,1.1181765806701411
2026-08-31,6.831416125576691,0.6312781453183473,450.7475820722609,28.338750110467238,44.13868595551709,11.642581475113781,9.802994065582379,1.1105967940335666
2026-09-30,6.845137785503188,0.6305009004649088,451.780220890742,28.203910349521554,43.6432120482462,11.782475328540478,9.73636844351371,1.1081727828350691
2026-10-31,6.838433755860619,0.6389718691746664,452.3768275260615,28.51254717222503,43.042654305949085,11.908962450756807,9.68841720000031,1.1067594494099071
2026-11-30,6.799585923510518,0.6319512147361591,452.7280771678343,28.502333350657445,42.5710172606108,12.092416110514668,9.662713878833447,1.0996639331308316
2026-12-31,6.7687017173146895,0.6361885163327357,453.02197429925525,28.485384519146066,41.6753548852357,12.22099775477135,9.680110474149558,1.0989469515305552
2027-01-31,6.743146682047214,0.6326566597677515,452.8568610786215,28.0840165727002,41.190127308207906,12.3228372520888,9.671610971078959,1.1067833997165126
2027-02-28,6.698557724057707,0.6308715086894321,453.0820070611908,27.79394623230402,41.03812022051007,12.592628871765555,9.622358911056846,1.100285152027153
2027-03-31,6.67378480754396,0.6325022697637064,453.1710470224081,27.755186564070275,40.16037908307897,12.60078752641623,9.583203295794098,1.1042031472880403
2027-04-30,6.639946261847124,0.6439875401806053,453.889019624977,27.282101241846068,39.478059083179275,12.204436166023443,9.550804110183998,1.100936586123932
2027-05-31,6.599761711890969,0.6533162838826794,454.47171273614043,26.947810124195602,38.640801933094735,12.208261980504616,9.494273336074617,1.0992887730001568
2027-06-30,6.5688060715871694,0.6665623638996115,454.7806764498684,27.0642821101952,38.52898738943894,12.11812655553026,9.462865736287272,1.10079398750842
2027-07-31,6.511381900417851,0.673540798475345,454.9645691831905,26.826022826038642,37.839110348012326,12.342417453305032,9.419964550226183,1.1114462414238253
2027-08-31,6.4809724603124,0.6792624137097357,454.9056041517571,26.740544790725796,37.38394955730215,12.4108567323271,9.369017772847059,1.1201631381367034
2027-09-30,6.471542384374059,0.6974762318230576,454.8574716742971,26.581870770803476,36.90579581775024,12.499965449784453,9.329771591991316,1.1326373713767715
2027-10-31,6.417946805979893,0.6944338956145317,454.57399647745075,26.39428208787372,36.33313227353478,12.455189577487168,9.25696807750786,1.1392538046497356
2027-11-30,6.377242229037501,0.6666165645455144,454.22683977159295,26.232591790533405,35.652250097736896,12.530414291023543,9.218414380204628,1.1447011005683934
2027-12-31,6.3283628999062636,0.6650192026787902,453.5903994165682,26.119023301534718,34.25936053978588,12.518749768409739,9.206458741034272,1.1621731478423316
2028-01-31,6.321920221475433,0.659304328292348,452.23332601962466,25.93620587274015,34.87935901323157,12.427665844394642,9.13850919316246,1.15924103293242
2028-02-29,6.282594066214519,0.6712762134446816,451.72006680705294,25.72051471423925,34.563133822606204,12.954243104745482,9.086903115153419,1.1326886430403462
2028-03-31,6.2570344091752865,0.6741710420540923,451.53010742776246,25.493134535896175,33.128482018262794,13.03100027984325,9.024932922569274,1.131178378347466
2028-04-30,6.230500977170007,0.678046571289953,450.87633741326334,25.33940568010711,32.98906248227916,13.14491562002502,9.016764765800094,1.1257883525240349
2028-05-31,6.199135156822976,0.6741916267633347,450.25698783665354,25.388931675796563,32.312294050943706,13.11242906802246,8.96690627841027,1.1371033680710863
2028-06-30,6.162402270535492,0.6766742143448812,449.3727953794944,25.28542412577838,31.818494580257234,13.096987639091315,8.934501233225358,1.1398528449545369
2028-07-31,6.089039188285198,0.6730529536194781,448.5990540269189,25.075822043745283,30.738786124565987,12.725213804315215,8.900861616632612,1.1435418719433932
2028-08-31,6.1214085301195,0.6696718665854723,448.06138298835566,25.08111473838334,29.74042014647,12.935046338518099,8.861095401301661,1.1398724146543613
2028-09-30,6.104842917594872,0.6957504334148732,448.4013527849014,25.105652160017954,29.257843158677176,12.958825457957447,8.814524712262639,1.1422345024172562
2028-10-31,6.03111408104356,0.6953980517963121,447.9223641835089,25.03144782612948,28.19720939319535,12.738650088690914,8.721513527035226,1.1387902815108109
2028-11-30,6.024068703122588,0.7004518852426336,446.93364247082144,25.007777631194806,27.575754027282226,12.650004919904255,8.762552027009477,1.1355818182809692
2028-12-31,5.99015615070665,0.6969840899523365,446.2220478299009,24.993990138236335,26.70784248327671,12.384946752580232,8.741549811621674,1.1605092094618754
2029-01-31,5.965704514763775,0.6949416001162383,445.8406115155102,24.92492270402569,26.439387603916455,12.302189040862716,8.648074915764933,1.1601696726226736
2029-02-28,5.9130620083614875,0.6758778371490451,446.0987763323152,24.917957740587738,25.269194348776328,12.529614648536002,8.63914264450936,1.165046210413489
2029-03-31,5.86534037214153,0.6829885680355209,445.972644028075,24.994223697437423,23.753381774276775,12.503356385292962,8.596147631247351,1.1616984693396135
2029-04-30,5.842586756886233,0.683019744478032,445.2417453193431,24.93095949962206,23.640761050015666,12.662301746465705,8.565147357403394,1.1597299672828871
2029-05-31,5.793263088782453,0.672102970896559,444.6606774691396,24.96907805392526,22.463480107082383,12.987736020128937,8.498406133294058,1.1414763667960652
2029-06-30,5.764784308204208,0.667654034223817,444.1798747795515,24.937292007332886,21.417703751052613,13.054645578279944,8.43790368697281,1.1482593519094808
2029-07-31,5.725510083041118,0.6563520024373742,443.3409602289396,24.921277967870513,20.47180324300783,12.918403601967587,8.409056197769953,1.1482891589936586
2029-08-31,5.713476370595816,0.6529628228684522,442.87487263547376,24.935905641466515,19.723227499856826,12.71504486648697,8.346522663335776,1.1378880834825131
2029-09-30,5.66162860945113,0.6602532463299924,442.23822065622585,25.039749517136585,19.196695466975214,12.54880920142361,8.31041669485456,1.1336704041701617
2029-10-31,5.595868726331959,0.6577788877262538,441.48217240598547,25.125147132844972,18.28141936509586,12.483133472214094,8.26062404548298,1.1230120226701583
2029-11-30,5.591043369880185,0.6632215110851427,440.8997605658057,25.248005024093217,17.72518777799091,12.399223526195414,8.245367463795139,1.119831819643489
2029-12-31,5.541081096264676,0.6730311571006772,439.8193591632408,25.313477272177764,16.497440886672162,12.384580303268876,8.17963383364309,1.1266818908849228
