epoch,train_loss,val_loss
1,1.041068528149579,3.8094562530517577
2,0.9922834409249796,3.646873664855957
3,0.9509397004101727,3.489163875579834
4,0.9025733825322744,3.348485517501831
5,0.8636123264158094,3.2209972858428957
6,0.8270369687595883,3.1132181167602537
7,0.7871493584400898,3.012440299987793
8,0.7533204700495746,2.9155455589294434
9,0.7241737568700636,2.8169978141784666
10,0.6926266148283675,2.716025400161743
11,0.6613551660163982,2.6170392513275145
12,0.6360168811437246,2.520314121246338
13,0.6077664268983377,2.4271891117095947
14,0.5764668962439975,2.3392568826675415
15,0.5513963642958049,2.257911515235901
16,0.5254076880377692,2.172888493537903
17,0.5067559585377976,2.0847089767456053
18,0.47628576207805323,1.9962347507476808
19,0.455894433968776,1.915169072151184
20,0.43742323566127467,1.8392686605453492
21,0.41481215647749,1.7688602685928345
22,0.3931339278414443,1.7024405956268311
23,0.37650056465252024,1.6402026414871216
24,0.3590395217006271,1.580536389350891
25,0.34608791486637014,1.5234382152557373
26,0.3339918207477879,1.4689401626586913
27,0.32212514087960525,1.4167272329330445
28,0.30788328518738617,1.3666076183319091
29,0.29976592313598943,1.31812527179718
30,0.2866152412182576,1.2701258897781371
31,0.27374110149370656,1.2244210124015809
32,0.26657690389736277,1.1796427488327026
33,0.25328110359810496,1.1363205671310426
34,0.24734113264728236,1.094856357574463
35,0.23814374168176908,1.0530760645866395
36,0.23228804847678622,1.012112808227539
37,0.22070880314788302,0.9742078065872193
38,0.2134641759298943,0.9359696745872498
39,0.2069269877833289,0.8974097609519959
40,0.19646259417405,0.862246859073639
41,0.18861627457915126,0.8253042101860046
42,0.18154848870393392,0.790095591545105
43,0.17633771533901627,0.7545447587966919
44,0.16870035231113434,0.7219105243682862
45,0.1605934762471431,0.6890261232852936
46,0.15355166933826497,0.6575380861759186
47,0.14720978668412646,0.6262574374675751
48,0.1442266513366957,0.5954360961914062
49,0.13501944775516922,0.5647491633892059
50,0.127758759099084,0.5366376101970672
51,0.12179117367879765,0.5083702862262726
52,0.11729076424160519,0.48072803020477295
53,0.11426345279087892,0.45544822216033937
54,0.10847457397628475,0.428839784860611
55,0.10502011933036752,0.4045588791370392
56,0.09937787941984229,0.3816623747348785
57,0.09740252732425123,0.3589718282222748
58,0.0946416367550154,0.3375399112701416
59,0.09176130310909168,0.31899154782295225
60,0.08975042513496168,0.2976359397172928
61,0.08443716087856808,0.2791105180978775
62,0.08288815154417141,0.26013369858264923
63,0.081845506119567,0.2412663072347641
64,0.07780864109864107,0.22615368515253068
65,0.07570344944660728,0.2116737797856331
66,0.07421284450872524,0.19990181624889375
67,0.07214164683544957,0.18755364269018174
68,0.06961215529087428,0.17544360011816024
69,0.06959824253981178,0.16448186039924623
70,0.06695629666383202,0.15628504753112793
71,0.06566525985663002,0.14640901684761048
72,0.0648527960922267,0.13734731078147888
73,0.0641516761199848,0.1307866558432579
74,0.06312679217473881,0.12101081386208534
75,0.06289730533152013,0.11714228838682175
76,0.06136466915140281,0.11092824712395669
77,0.060976792126894,0.10648818090558052
78,0.06012106847924155,0.10199086368083954
79,0.05857272033353109,0.0944277137517929
80,0.0586954587818803,0.09487342685461045
81,0.058315444536305765,0.0888498917222023
82,0.05687143804656493,0.0839352510869503
83,0.054419343737331594,0.08016274645924568
84,0.055589409091988125,0.07596739158034324
85,0.054150586595406405,0.07668552398681641
86,0.05373206805135753,0.07082218043506146
87,0.05264247631704485,0.06910416781902314
88,0.0524640716612339,0.06452643610537052
89,0.051608031766640174,0.0639858353883028
90,0.052538335222650216,0.06220111437141895
91,0.05089025410848695,0.05658014565706253
92,0.049581345976204484,0.05860057733952999
93,0.05088461754289833,0.06290046535432339
94,0.04852443067608653,0.058217504248023036
95,0.04835408634027919,0.05255744270980358
96,0.04843115418948032,0.0545354537665844
97,0.047139968471349894,0.04913880601525307
98,0.04843504626203228,0.05828574821352959
99,0.046526238322257996,0.04648247659206391
100,0.04582739868075461,0.046206820756196976
101,0.04603775731615118,0.04359098896384239
102,0.04464301144754564,0.044227054715156554
103,0.044238861146810894,0.04527065269649029
104,0.044929882511496544,0.042412832379341125
105,0.04299694737671195,0.036875249817967415
106,0.042386747493937206,0.0431373730301857
107,0.04247274717970474,0.04157215505838394
108,0.04154726706847951,0.04484954699873924
109,0.04243931214551668,0.03958028145134449
110,0.041781382685577545,0.03660587482154369
111,0.0403531348282421,0.03887600265443325
112,0.0405754125299486,0.03730246163904667
113,0.04016671732470796,0.03758057057857513
114,0.04116536178500266,0.0364598385989666
115,0.039352584982643254,0.03582922145724297
116,0.039193947321257076,0.04030139669775963
117,0.04026363190968294,0.03450598306953907
118,0.03912719278722196,0.03073177393525839
119,0.037981506235696176,0.03291299045085907
120,0.037955314625759386,0.03189847096800804
121,0.037336412364163914,0.03405511304736138
122,0.03714757820440305,0.033705998584628104
123,0.03672753943986184,0.02936543133109808
124,0.036891654234480216,0.029063794203102587
125,0.03643089547954701,0.025315539725124837
126,0.03730782655042571,0.033891260623931885
127,0.03680311979071514,0.028476591408252715
128,0.03528816882218864,0.030576667934656142
129,0.038069618765164064,0.025811748951673506
130,0.03522767337995607,0.03025184664875269
131,0.03474429018191389,0.02768577467650175
132,0.03496923207028492,0.029880853928625585
133,0.03371360107652239,0.028342287801206113
134,0.034812177103516216,0.030591666139662264
135,0.03436755157403044,0.02166342716664076
136,0.03343752978017201,0.02662733383476734
137,0.03341274884705608,0.019593766517937185
138,0.03391024918370956,0.018962498754262924
139,0.033689102913076814,0.023611976578831673
140,0.032293431158806826,0.021218901686370372
141,0.03293461352586746,0.023417861945927144
142,0.03309554843282377,0.0211873646825552
143,0.031900062099904626,0.027193480171263218
144,0.031024181510548334,0.028328119218349455
145,0.0318000773723061,0.02532686833292246
146,0.032298522925860176,0.0287274232134223
147,0.03170819213060108,0.01685421969741583
148,0.03053850433915048,0.028148026764392854
149,0.030769617422609717,0.018222086504101752
150,0.031031394729743134,0.018713457882404326
151,0.029844347790286347,0.03198890648782253
152,0.03076424656083455,0.027552637457847595
153,0.03095935843884945,0.019072257727384568
154,0.029889024743759953,0.01930260509252548
155,0.0303662506410399,0.020300917513668536
156,0.029782312544616493,0.015735084377229213
157,0.030340964729721483,0.01879543047398329
158,0.030050161370151752,0.014885064214468002
159,0.02823437413049711,0.02108501847833395
160,0.029616468762223784,0.014273571409285068
161,0.029086397608389724,0.020872889645397665
162,0.0289002752585991,0.0221141304820776
163,0.028690679552587302,0.01875916626304388
164,0.02887647946340007,0.013091324269771576
165,0.028484607115387917,0.0171731848269701
166,0.028470046767914616,0.014146426506340504
167,0.028069299318500468,0.01667797490954399
168,0.02774894771140975,0.01096280813217163
169,0.02790148279352768,0.014203506708145141
170,0.02774162570366988,0.017587988823652267
171,0.028000793193240423,0.024939769692718983
172,0.028137923142797238,0.016008175164461135
173,0.027765121210265805,0.0213026886805892
174,0.02779530602935198,0.013773791305720807
175,0.026837274734232877,0.019908164627850056
176,0.02774843034913411,0.010578734800219536
177,0.027312086895108223,0.012704958766698837
178,0.026763968471739744,0.014633389189839363
179,0.027438233732371718,0.010326278768479824
180,0.02662485118049222,0.012243385240435601
181,0.02685426704182818,0.014970829524099828
182,0.02643849071417306,0.016093441657721995
183,0.027169221106010513,0.011872504279017449
184,0.025961096876779118,0.01694433782249689
185,0.02747817020359877,0.012643036060035228
186,0.02616944380507276,0.0251851724460721
187,0.026546605686480935,0.019245419651269913
188,0.025936154296269286,0.02542756274342537
189,0.025843578768340317,0.011754528991878033
190,0.025111561339046504,0.014991186745464801
191,0.025284556118217675,0.02532525174319744
192,0.025260873743005702,0.014608768187463284
193,0.025709756624859734,0.015475144423544408
194,0.02548140091066425,0.010463262535631656
195,0.025336022715310793,0.019382369332015516
196,0.02606928346024172,0.030708454176783563
197,0.02475782554294612,0.020966706424951555
198,0.024824565427528845,0.010170148499310017
199,0.024379470738003384,0.013431673124432563
200,0.024435650657963107,0.016955569572746753
201,0.023937855167566118,0.020199638046324252
202,0.02462074125336634,0.013094049878418446
203,0.024073703315209697,0.011139067076146602
204,0.02446247108683393,0.018967203237116335
205,0.02452774250225441,0.01254940815269947
206,0.024037208659826097,0.02225874587893486
207,0.02390600071364158,0.01177656315267086
208,0.023869012910369282,0.01061920914798975
209,0.023719263514755545,0.009399783052504062
210,0.024573278915439103,0.016107886843383313
211,0.024009277414832567,0.020881780050694944
212,0.024476537506121235,0.020735848136246203
213,0.023476988630923065,0.009746271558105946
214,0.02319722300445711,0.010739375092089175
215,0.02423499378602247,0.012485679239034653
216,0.023767316613245656,0.023141900822520257
217,0.023780262198399852,0.014600834809243679
218,0.023967105794597317,0.00909758247435093
219,0.023836020178891516,0.011786805465817451
220,0.023270562442170607,0.010790567100048064
221,0.02318043090604447,0.009672506153583527
222,0.024092825985438115,0.010933149419724942
223,0.023243490656888164,0.008532938733696937
224,0.02301102222220318,0.011059431545436382
225,0.02354045579763683,0.012681972980499268
226,0.022905091025136614,0.008996221236884594
227,0.022801169571844308,0.012268144451081753
228,0.023197585565818322,0.011721022613346576
